sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
PrintCustomTrail25K,3,16184,12389,20890,3529.796122535505,0.0,0.02540478287378904,123.40483269098046,4974124.333333333
TOTAL,3,16184,12389,20890,3529.796122535505,0.0,0.02540478287378904,123.40483269098046,4974124.333333333
