sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Login,123,4739,1487,19119,2893.7596866932054,0.016260162601626018,0.8001301024556838,0.9148337127988291,1170.7967479674796
TOTAL,123,4739,1487,19119,2893.7596866932054,0.016260162601626018,0.8001301024556838,0.9148337127988291,1170.7967479674796
