sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
PrintCustomTrail25K,1,7586,7586,7586,0.0,0.0,0.1318217769575534,484.67365871341946,3764976.0
TOTAL,1,7586,7586,7586,0.0,0.0,0.1318217769575534,484.67365871341946,3764976.0
