sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
PrintCustomTrail25K,6,6928,6180,7586,485.3293555239945,0.0,0.04673880021499848,171.84615339674232,3764976.0
TOTAL,6,6928,6180,7586,485.3293555239945,0.0,0.04673880021499848,171.84615339674232,3764976.0
