sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Login,102,3214,770,8110,839.8925632946983,0.00980392156862745,1.6133114007338987,1.6491771815291663,1046.764705882353
TOTAL,102,3214,770,8110,839.8925632946983,0.00980392156862745,1.6133114007338987,1.6491771815291663,1046.764705882353
